268.5 0.11699 0.0585 1.242 0.99041
286.3 0.11614 0.0581 1.337 0.99041
243.1 0.10957 0.0548 1.255 0.99291
230.1 0.10977 0.0549 1.21 0.99291
210.6 0.11193 0.056 1.13 0.99173
198.9 0.12055 0.0603 0.996 0.98893
204.5 0.09531 0.0477 1.286 0.99567
293.5 0.10969 0.0548 1.352 0.99291
269.9 0.10746 0.0537 1.352 0.99291
245.1 0.10249 0.0512 1.398 0.99395
257.9 0.10211 0.0511 1.443 0.99395
269.7 0.10115 0.0506 1.458 0.99486
280.6 0.10305 0.0515 1.48 0.99395
